PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,num
0.8485881163160642,-0.38838829190532004,1.363395183358835,0.5268775508282163,-0.06383440863275655,-1.4336767812209428,0.15829201446786592,0.21759927947695198,-0.09241968330145334,0.7131741531165856,-0.6003217032168898,-0.5644383327711378,-0.4902766196634501,-0.11197236921172973,-0.2578382026933151,0.6760379049694366,0.09056840901928638,-0.048447480138883794,0.665288794461806,0.1557435178677301,0
3.4963987515032553,0.4927907351662043,0.04923544848522256,-0.3592106151122347,0.27670916549655683,1.5942334999849839,-0.07053071757677508,-0.3398202874810585,0.49329976621531957,0.6073546860603222,-0.20756302555953351,-0.1558204356012267,-0.01763324372541743,0.027496316224980333,-0.218905595159549,0.03940126829376618,0.4905833856831205,-0.7317980274469964,-0.70958608557272,-0.040224187347834665,1
2.324479354572936,-1.5607178276163176,-0.5483895039119925,-0.34918704257149635,1.0086634313445275,-0.5637422787649403,0.6012007487584861,0.3336616886283146,-0.26157589862201136,0.37988476164252677,-0.10290171246597336,0.1922066141601593,-0.12431247679545905,0.029679652913535276,0.01692622811997258,-0.18608712319380102,-0.22681882001171377,-0.6705901533878006,-0.40603727943758633,-0.03268373601342187,1
-1.1473583059336947,-0.31806082681665576,-0.2126102789867211,2.8675278505511965,0.5747692492286284,-1.4165446486969475,-0.8495995742729981,0.3555570676968176,-0.8517689529078801,0.3658348308263609,-0.483235094524254,0.22991082488220663,-0.5200362522309181,-0.0701040882637822,-1.228720062609023,-0.04910337209977858,0.1941625285558705,0.37540658189734694,-0.3880495623971865,-0.11545766245101233,0
-2.036221886385007,-0.47333986458594624,0.2904348891105378,1.0819109061485268,0.16112948811691427,-0.2501830546613413,-0.2495534539912393,-0.8361071857217391,0.4061537553788253,0.38431154199506895,0.1910082585717621,-0.5737556439185749,-0.21551820056868254,0.2663913638821162,0.2117169317777019,-0.2018329304402363,-0.6030454797393809,-0.13375636347140366,0.035455518713305996,0.1440589966917647,0
-1.1989930374849562,0.17214343199789275,0.555773537038867,-0.4796951267522381,0.6992939902677101,-1.3075740941307914,0.5963161255673597,-0.07785420796770522,-0.11545942507719464,0.3109955973545099,-0.20442201133004134,-0.32708573238212074,-0.6023039693344588,0.5528842229598924,-0.14596690115357328,0.15190511376888816,-0.18475037022412183,0.06677970681834876,-0.17104981249127532,0.055284693114344974,0
2.14205770673604,0.3515489165235083,0.11496221709879433,1.327823946949684,1.3084715688671242,-0.9655340518071452,-0.7012997091429495,-1.139520405975094,-0.29138233643174105,-0.0944822540331509,-0.11883694876885353,-0.5530798594634864,-0.4520611441609213,-0.7126509066994242,0.026608320912844464,-0.22812646851137952,0.08970050908782468,0.2369805842481132,-0.003560158654462205,-0.11457431689684573,1
0.050495967821533136,2.1604511005206084,-1.1251826749281868,-0.32031003433427985,-0.2711893583526823,-0.9069317904588029,0.7628794325151993,-0.7740295645606575,-0.10900613701372697,-0.08695733584252019,0.03256820724556968,-0.09164030254777386,0.0006155002572113493,-0.8022930103363913,-0.37733981596374677,0.012923871017395366,-0.2618774485668757,-0.13360925144262298,-0.23921213634513444,0.04763540242872442,0
1.1743359794578736,-0.11571499371134866,-0.12335182951827324,-0.5123686510283368,0.33554227928480773,-0.3165099391137227,0.7452692840779505,0.7130831974327869,-0.6032720203504947,-0.05285816717560394,0.1475804801474396,-0.004315221890217954,0.6254540564693281,0.7740311848712371,-0.2382579043889348,-0.44083245935313053,0.30363574261963727,0.0057763472440351534,0.22978970379442357,-0.4848451330218348,1
0.3520825833907738,-1.5059980846583898,0.42537578513232316,1.9283979633066421,-0.3301095453100394,-0.49378354158800136,-0.08030362393247047,-0.3392216492363459,-1.0617057206318745,-0.5190564691591648,-1.095338312370697,0.417538523110311,-0.03334522879184516,-0.45844163207677313,0.5652620405557962,0.25950532698113965,-0.47672938365368894,-0.5402900215700011,0.351198763474047,0.24643042028265572,1
-0.2202496342111172,-0.7359146714275686,1.2595793931624955,-0.6273329435820456,-0.6155080482769483,0.031022536406446137,0.38689827372625385,-0.28749894830856626,0.08381938365191774,-0.8229611934470851,0.4964609843239968,-0.1598398032573844,-0.316866904746786,-0.043624738064234704,-0.2560289104619813,0.03427417220365216,1.0066005226723473,-0.0315054933109559,0.07484414216273028,-0.3552477749825724,0
0.4259517882653664,1.2363796460897807,0.05070424122926877,0.1343931216994402,-0.8640851193544833,-0.5062829376134264,-0.6838884324407568,-0.3915564895239853,-0.2907628661773326,-0.7074255617441074,0.46385262336119787,-0.370930423629437,0.15831176773302133,1.2374937827843733,-0.5433863350575501,-0.20745178736729103,-0.2207867211519738,-0.028254488693481628,-0.19910909796541326,-0.4540125462381997,0
0.41688629472457017,0.16946003294972448,0.1812531374711697,-0.6486302871695641,0.06369790711306594,0.2537113291736351,-0.3331256620190433,0.8379468419182713,-0.09214194665362974,0.16845081946466922,0.43412505376835664,0.6204360003000787,-0.8905580516415286,-0.4588959064611924,-0.9470735167534821,1.41188981433812,-0.24114881951426975,-0.015714244860124935,-0.009226608552078748,-0.18507150117627263,1
-2.0698094186321594,0.5897336447586191,-0.6051663308705453,0.22557262344636678,0.2072380893898925,0.12246765958789041,0.49980925514356606,0.5581875119848554,-0.47797750421683716,0.5254738662993006,-0.7146590175012664,0.07474159937843237,-0.38283045660668064,0.8614739745142417,0.04750986920564502,-0.36181594566858993,-0.5065589326860942,-0.2343393039467011,-0.13626046427026314,-0.06860222233804911,0
-0.8076989979454271,0.04518450689164824,2.4683792644937372,0.9696930891092266,-0.5837199779635308,0.9027078840620562,-0.4269808935500007,0.7604729001773267,0.4365727457514707,-0.5801991152319084,-0.48217734075511504,0.3726674302827992,0.3822560190035475,-0.30625883836235235,0.5363044809634712,-0.009576286334236343,-0.017920152865657776,0.05260920471096227,0.5086152131644384,-0.0718893015306699,0
-0.5055891248245623,-0.592800946849772,2.0982107285351894,0.409665505829971,0.22068071002775688,-0.9263044809074132,-0.07667653538626153,-0.511424287280589,0.3690363697686495,0.48264681078982724,-0.08699324831794365,0.435562981283315,0.7998737698525578,0.2239858153350234,-0.06589679112151539,0.38076047360143506,0.3404158856166271,0.6419062097827606,-0.14628621521154783,-0.1672896192845979,0
-1.779490741000929,-0.6444994688300288,-0.5664406952562968,0.18485234451896448,0.38694564855608843,-0.6560479577846888,0.24337324604823796,0.7185439520390557,-0.3118116645854997,-0.15392842780980476,-0.9155947462683158,-0.5068693603008015,0.09229989618689984,0.8180472178861915,0.10482313575805222,-0.44519913750100154,-0.603117329410202,-0.3811519085464466,0.07070389695083194,0.03167507265631859,1
-0.6960941685768945,-0.13337047424106852,0.5859527804406784,0.4854110284563975,-0.12391565535313462,-0.1375488457142639,0.4424180846448367,0.47577902032252645,-0.5411498489490038,-0.09135336081512706,-0.10048254943201161,-0.879032342196752,0.235249114844719,-0.2682064956432486,0.5976277440840092,-0.25327132029108823,0.5958031503543885,-0.13937687074338997,0.34899114100019335,0.2843432770810433,0
-0.9806208800442759,0.9841389097440728,-0.6095688455833207,-0.028050588062663535,-0.9117619070310589,0.2503719878883555,-0.7549902046567772,-0.1168038688826803,0.7648018812114831,0.777539751173701,-0.08314477260615324,-0.08071754300102407,0.0979887184454136,-0.5989305954791232,0.2137322108810732,-0.19504368152603313,-0.0856572764830504,0.19484646860654162,0.002487474698120622,0.08580566359516925,0
-1.4565848276628917,1.0932744751427208,-0.22375307580062787,0.4512107388897437,-0.044315225877916274,-0.1381566689866581,-0.0014422204783168379,-0.05789149553843082,0.5271567073644818,-0.40117726014001115,-0.4577616980357952,-0.8288551056454059,-0.013091796821099703,0.5104483605864667,0.4053535044796855,0.2693491994402909,0.20041155569194008,-0.15490615863961743,-0.1147624950187404,-0.0005832207105603767,0
0.27275253412586203,-1.1521486531891814,-0.15625264385072965,-0.9204810500946163,-0.1657564433780001,-1.5778942095341757,0.3871365598031622,0.054935978985681685,0.6351666236281917,-0.6381335308436974,0.26970716135301237,-0.21971693576800364,0.1215804418326022,-0.0008736385239949023,0.058700172070557825,0.5836185731748936,0.08102563913835166,-0.45112432268233493,-0.45160475150613516,-0.02633769512582565,0
0.2653782863070149,1.5828618087058242,0.8225036808258445,0.22262047341561866,-0.4928045253583785,-0.49376646286838005,-0.25697686654255625,-0.6237891080898834,-0.028599833330123014,0.3595441459447896,-0.48378668105438993,0.046213845171261245,0.10439127042886469,0.032638944593424764,-0.6008208606641244,-0.13420277611810763,-0.19277704596012002,-0.7080137748412001,0.4448748000881471,-0.022059819331799183,0
0.13109333209486604,0.8375103230627449,-0.4661491911684698,0.00916189540498153,-0.1485391043052525,-1.3302121183708044,-0.22734268375741964,-0.46135960828423506,0.15225684517702004,-0.4984980409635794,0.1379459991916528,0.15973062127718576,-1.1555423695564149,0.7327730172206744,0.11573622594622669,0.40021293210276665,0.19979911815927182,0.033115102096589986,-0.29304821011313387,-0.2910009325666219,1
0.9055210866253266,-0.7388062179586403,0.6121511268896462,1.0567729777240966,2.2265116282883977,-1.2317370360729996,-0.18911650934756227,0.5473190976482782,0.32835627806673107,0.4936818663045621,-0.26476694146488255,0.334135504189077,-0.07852830412182855,-0.10358023928809014,-0.06372063240324345,-0.26886463228386576,-0.14080359663789996,0.3500206185313568,-0.1539988867690893,0.16922566372611503,1
1.8754274288183395,-1.7317849212306236,-0.15398430009271974,0.11667548717093364,0.8000534221849936,0.030884478580637427,0.4327495563417508,0.05452056170359696,0.40771935772440704,-0.527281852293646,-0.11129317130849892,-0.03912601696098476,0.3898815606529644,0.11328449622635531,-0.3064543717691826,-0.3243801268798741,0.020337013964467326,-0.7062501182021639,-0.3726484313991769,0.021701077247139194,1
-1.1449228973315797,-0.674971253463044,-0.10662354090496087,0.3836087983766014,-0.219962316728423,-0.7050919340822797,-1.0961774737355787,-0.15539600703632775,0.175230095260353,0.08737567109681199,0.8558918052013024,0.4305558260124317,-0.21524630634000025,-0.4033944615135302,0.4790859026965871,-0.07558186198517318,-0.08741982079518106,-0.12020642356481122,-0.05501193758776051,-0.2556249314453648,0
-0.6338680611985674,2.4473350265579996,-0.525748331830257,-0.7699860799117422,0.04153868184211394,-1.195336904140675,-0.24426035996257572,-0.2584339076882995,0.3598862698170257,0.25244255438395996,-0.017149270814708704,0.351513143966133,0.09206822140430553,-0.4706062370372367,-0.32447802000772513,-0.1814394267649025,-0.04972862883817889,0.11735836546126951,-0.09613463660770857,0.02751191251993755,0
1.8450806306649827,-0.9738730429617609,1.2357469387323188,0.14218607750232867,-1.2477684013095807,-1.055653122123941,-0.8447094134534068,0.40286016039162836,-0.45215678158435674,0.17799193118041712,-0.47747456422515605,-1.238736327132442,-0.15769812730290558,-0.1264700505700399,-0.34247989706068077,-0.678010775648505,-0.31575991129404846,-0.05253421071598818,-0.042956046357067505,-6.7504406346995e-05,0
-1.0933668330444186,0.3690638963894572,0.5804686474801737,1.713207258056802,-0.17498789041093635,0.38636623428102773,0.2948933455977185,0.11312867052815084,-0.845611575248955,0.3336321531787821,0.020076613927463006,-0.31893511189832663,-0.632131163429892,-0.4277162458115678,0.1016767651172403,-0.04737605771277638,0.5333268181565204,0.3656658032726415,0.03534554122663697,-0.3036912644257575,0
-0.372957099619858,-2.846474217007477,-1.2996408839670544,0.44225984534575835,-1.1932804881000028,0.3911510696315019,0.23303563452828321,-0.5282419277741193,-0.13215050642095294,-0.26782557679242164,0.06575742382000428,0.7963873341189495,-0.08000922365422171,0.30429409727113915,-0.5833073598966659,-0.12914400790210392,-0.3359907011180469,0.5462048793893223,-0.1479579427624485,-0.3964859656754115,1
1.4504740779080447,0.014307854458602977,1.0808012429039948,-0.622627547065148,1.3776677927509924,-0.5666914751200309,-0.25998800762156404,-0.1077571406370897,0.05635321027735702,0.8317621404883065,0.20220566914131355,-0.6661655726860716,-0.10002551734739937,-0.24187278195163178,0.20185771563999466,-0.37311578462123846,-0.32787007851491845,-0.10014125060997252,-0.09161735868158392,0.08964522055447638,0
0.6334641064751255,-0.6829649473213806,-0.10798828932405671,-0.5900719817172767,1.807422489347015,-0.15374475116232791,0.9570284527335572,0.5197641389461144,-0.06664724055462412,-0.6336940310734306,-0.3183043263349977,-0.1889544863758519,0.16959218218660063,-0.6052293327184418,-0.294641634408964,0.18315789609398028,-0.5033772941511816,-0.18012834922357193,0.3493076158585557,0.11172413398686841,1
0.2578277643460118,2.399359412489208,0.41326121317590275,-0.7348153395704182,-0.5234624807698529,-0.6375572511406216,-0.3981651724521853,0.1009442419425637,0.12498379166465692,-0.08867719057585097,-0.5212348957829797,0.5343680496868808,-0.36068343924991436,-0.320993584294071,0.043738687626901966,0.18357294139671623,0.5111511625271503,0.4210631056026019,-0.33276319528497245,-0.21071264065597337,1
-0.1904630080321076,-0.07582057390523139,0.8123873476942446,-0.4991745060263797,-0.01158051265598569,-0.5088854710446074,1.3470762209084444,0.6837097303127557,0.004802379298480994,-0.3925536887991404,0.4185226884796364,0.05797506762251038,0.044812190366329115,0.1649072427342115,-0.011274864419095192,-0.5667108961437448,0.35654527023877636,-0.15827221189653226,0.327720198829135,-0.12071880210168569,0
-2.0711849819007764,-0.07971841568747241,0.32557903537134564,0.5625057695680151,0.06349406491738449,0.13852691670862483,-0.3672766713761404,0.8994853912341426,-0.6963953982863214,-0.4014516886919316,-0.2889535083661817,0.07305704331664474,0.44977667844458474,-0.3472625488000749,-0.5136945135681154,0.1974954970220334,-0.039897035260334036,-0.314733298385485,-0.873629439392214,-0.1506577408712951,0
-2.1499107800602197,0.14017335411745843,0.6369023338219056,0.7151508224896103,0.18150989477114463,0.5599703133734214,0.8808305464470639,-0.04077095624378402,-0.37562428683590365,0.6276248528121297,0.03767677734276316,-0.25936844962939654,-0.0717758825949376,-0.31212661931319147,0.03156240576036326,-0.15778589881855692,0.47231827380997626,0.006689220911146469,0.2040638155732387,-0.05891815498063953,0
-0.19173701715526992,-2.5709052338656493,-0.970804340692185,1.1880198959217447,-0.9029970983885065,0.021923199983034963,0.601657382323332,0.2289209615212559,0.8394358703433017,-0.44817573646062137,0.2036482908240705,-0.3151537026529132,0.06977267724175562,-0.2943509874797603,0.2879226229424727,-0.028250754641683775,-0.07682578540034829,-0.11784764101577613,0.05803917751485616,0.1077576016959958,1
1.7498756308948702,0.3724075541254172,-0.2382345159294163,-0.42263370759524377,-1.1965220658239042,1.2039119726215397,0.34880072656179306,-0.14533059804357132,0.2654748045488232,-0.08030688967910765,0.033964441664839,-0.40046077567193655,0.7047221893990804,0.47511310735568707,-0.8897778423920204,0.35881288672646366,0.6637181840172678,-0.10158167919686509,-0.3829145211828248,-0.26589432921104933,1
1.1750818932849798,1.2073214172392157,-1.683431338877179,0.49602199261776386,-0.6408967911967494,0.8400789307715445,0.09549442223698913,0.20023087611314763,-0.35924243585505244,-0.3050072741924315,-0.31147495735380326,0.6188380906455438,-0.29143881386304593,-0.047748116621710975,0.4248984500295545,-0.15209668423586256,0.02380087058566898,-0.5745936344639332,-0.3627897013031733,-0.3492317204792468,1
0.7302356424987659,0.23184090797452458,1.1014256723573383,-0.29064938775622523,-0.8643648633523899,-0.2745303565135391,0.187808814398071,1.3402393610684131,0.4296250528007961,0.11179774500983877,0.3184214921072942,-0.09516656313952049,0.052755973683545974,-0.3286480650162671,-0.5124428962234426,0.8563806534204121,-0.002393665220440946,-0.27176097428854157,-0.12478674450081215,0.09367178847256033,0
2.6100367547524796,-0.8256833136563371,0.6892926195619711,-0.9620047669720132,0.7358473849324091,1.5716300141092563,-0.34148096608331396,-0.021651553570316704,-0.5793403323197439,0.559849943858812,0.5857368387850952,0.1370293951536274,0.10565662451009403,0.3840383975651026,-0.06807601228031211,-1.0314510432808397,-0.40060566620567545,0.26138578616907043,0.095564836134404,-0.4357008187201386,1
-1.6346165687548386,-0.637416941906278,0.7376614711388005,1.4821539967471995,0.21064788067291298,-0.005308085187251801,0.8172705863442795,0.023310993680944546,0.6985075604183733,-0.7555190623265524,-0.2270678734511567,0.11262304686134351,0.4078173055812674,-0.018144194523499576,-0.5059963071261574,-0.12246879685199366,-0.35636725220546883,0.13463533288960003,-0.39003069460091544,0.24915861469904185,0
1.6327777385073154,2.2071381321379806,1.3599578114426145,-0.7061782632382201,0.764186844500323,0.4539695236838009,-0.9837570185245557,-0.7820141252584808,-0.644149372447967,-0.14980559984767472,-0.42800637907648204,-0.20778004943850487,-0.3203144138690937,0.5935003729964718,0.3314675406659365,-0.45107444702341376,-0.26777339109405945,-0.48488149682499426,-0.6033810726161174,0.18107811036307314,0
0.05391956778567821,-0.22284038895300926,1.8769191578002087,0.1915496748300059,-0.27345314384747527,-0.7058811679910414,-0.6642985885337324,0.3047506499124456,0.36464856528146755,-0.6770923409862147,-0.36873998525807805,0.04980523483105173,0.016289400628366976,-0.392185861082173,-0.294051088554281,0.34478340197855006,0.2796578627099153,0.1549791102176279,0.3838073836785138,-0.09660572909223286,0
